State,Date,Total,Category
Nebraska,2020-01-03,34374961.699999996,Beverages
Nebraska,2020-01-11,34888717.800000004,Beverages
Nebraska,2020-01-19,31776463.8,Beverages
Nebraska,2020-01-26,31558750.2,Beverages
Nebraska,2020-02-02,33877398.800000004,Beverages
Nebraska,2020-02-08,38613429.9,Beverages
Nebraska,2020-02-16,32815302.1,Beverages
Nebraska,2020-02-23,32997893.5,Beverages
Nebraska,2020-03-05,38932414.7,Beverages
Nebraska,2020-03-15,39516368.699999996,Beverages
Nebraska,2020-03-22,37334582.4,Beverages
Nebraska,2020-03-29,33896980.800000004,Beverages
Nebraska,2020-04-10,36077434.9,Beverages
Nebraska,2020-04-19,37040343.4,Beverages
Nebraska,2020-04-26,37244983.3,Beverages
Nebraska,2020-05-01,32423171.6,Beverages
Nebraska,2020-05-04,36555823.4,Beverages
Nebraska,2020-05-07,44288051.3,Beverages
Nebraska,2020-05-17,38077722.5,Beverages
Nebraska,2020-05-24,38957875.099999994,Beverages
Nebraska,2020-05-31,37065928.0,Beverages
Nebraska,2020-06-09,39277235.0,Beverages
Nebraska,2020-06-12,34976905.9,Beverages
Nebraska,2020-06-14,39887321.6,Beverages
Nebraska,2020-06-21,39112314.4,Beverages
Nebraska,2020-06-28,41430550.6,Beverages
Nebraska,2020-07-06,41905233.3,Beverages
Nebraska,2020-07-19,40208538.3,Beverages
Nebraska,2020-07-26,38142813.099999994,Beverages
Nebraska,2020-08-03,36479356.4,Beverages
Nebraska,2020-08-11,36671455.2,Beverages
Nebraska,2020-08-16,38958331.300000004,Beverages
Nebraska,2020-08-23,38450856.5,Beverages
Nebraska,2020-08-30,38965935.199999996,Beverages
Nebraska,2020-09-02,32422202.3,Beverages
Nebraska,2020-09-08,39696524.699999996,Beverages
Nebraska,2020-09-13,36429897.8,Beverages
Nebraska,2020-09-20,36809613.199999996,Beverages
Nebraska,2020-09-27,36614698.8,Beverages
Nebraska,2020-10-05,37490464.6,Beverages
Nebraska,2020-10-18,35869569.800000004,Beverages
Nebraska,2020-10-25,34697054.0,Beverages
Nebraska,2020-11-10,36696009.5,Beverages
Nebraska,2020-11-15,35227912.300000004,Beverages
Nebraska,2020-11-22,37326192.9,Beverages
Nebraska,2020-11-29,34296044.4,Beverages
Nebraska,2020-12-01,32747886.299999997,Beverages
Nebraska,2020-12-04,37024893.4,Beverages
Nebraska,2020-12-07,39518174.8,Beverages
Nebraska,2020-12-13,35539176.7,Beverages
Nebraska,2020-12-20,37398969.5,Beverages
Nebraska,2020-12-27,35679774.800000004,Beverages
Nebraska,2021-01-08,41127773.7,Beverages
Nebraska,2021-01-17,33822415.9,Beverages
Nebraska,2021-01-24,33565602.300000004,Beverages
Nebraska,2021-01-31,34362095.800000004,Beverages
Nebraska,2021-02-05,41669746.099999994,Beverages
Nebraska,2021-02-14,33478485.700000003,Beverages
Nebraska,2021-02-21,33873493.0,Beverages
Nebraska,2021-02-28,36015324.099999994,Beverages
Nebraska,2021-03-01,34043332.2,Beverages
Nebraska,2021-03-10,39562999.7,Beverages
Nebraska,2021-03-14,41167687.300000004,Beverages
Nebraska,2021-03-21,38636850.699999996,Beverages
Nebraska,2021-03-28,35500363.400000006,Beverages
Nebraska,2021-04-04,39830293.8,Beverages
Nebraska,2021-04-07,46436516.900000006,Beverages
Nebraska,2021-04-18,37204752.2,Beverages
Nebraska,2021-04-25,39276358.9,Beverages
Nebraska,2021-05-09,42567635.4,Beverages
Nebraska,2021-05-12,37286275.4,Beverages
Nebraska,2021-05-16,39540825.1,Beverages
Nebraska,2021-05-23,40873410.0,Beverages
Nebraska,2021-05-30,40807177.800000004,Beverages
Nebraska,2021-06-06,44229958.4,Beverages
Nebraska,2021-06-13,43312046.4,Beverages
Nebraska,2021-06-20,43628649.0,Beverages
Nebraska,2021-06-27,42034852.1,Beverages
Nebraska,2021-07-02,35814513.3,Beverages
Nebraska,2021-07-03,39001062.1,Beverages
Nebraska,2021-07-11,38952595.5,Beverages
Nebraska,2021-07-18,41661964.5,Beverages
Nebraska,2021-07-25,41901679.800000004,Beverages
Nebraska,2021-08-08,42169856.0,Beverages
Nebraska,2021-08-15,42930173.9,Beverages
Nebraska,2021-08-22,42263728.199999996,Beverages
Nebraska,2021-08-29,42011140.3,Beverages
Nebraska,2021-09-05,40469217.800000004,Beverages
Nebraska,2021-09-19,39592254.900000006,Beverages
Nebraska,2021-09-26,39895508.0,Beverages
Nebraska,2021-10-01,34739029.6,Beverages
Nebraska,2021-10-10,40690470.699999996,Beverages
Nebraska,2021-10-17,38787216.699999996,Beverages
Nebraska,2021-10-24,37588634.900000006,Beverages
Nebraska,2021-10-31,37152744.9,Beverages
Nebraska,2021-11-04,39110188.6,Beverages
Nebraska,2021-11-07,42179838.0,Beverages
Nebraska,2021-11-14,37862667.0,Beverages
Nebraska,2021-11-21,39394564.2,Beverages
Nebraska,2021-11-28,36955689.5,Beverages
Nebraska,2021-12-09,39638235.699999996,Beverages
Nebraska,2021-12-12,38259833.4,Beverages
Nebraska,2021-12-19,39207615.599999994,Beverages
Nebraska,2021-12-26,55591359.699999996,Beverages
Nebraska,2022-01-05,60761867.4,Beverages
Nebraska,2022-01-16,53150979.300000004,Beverages
Nebraska,2022-01-23,51763721.6,Beverages
Nebraska,2022-01-30,52701275.599999994,Beverages
Nebraska,2022-02-01,52721052.49999999,Beverages
Nebraska,2022-02-10,59902191.0,Beverages
Nebraska,2022-02-13,53101320.8,Beverages
Nebraska,2022-02-20,52975863.8,Beverages
Nebraska,2022-02-27,53752358.4,Beverages
Nebraska,2022-03-04,59837590.1,Beverages
Nebraska,2022-03-07,68693041.7,Beverages
Nebraska,2022-03-13,56276418.2,Beverages
Nebraska,2022-03-20,56673574.800000004,Beverages
Nebraska,2022-03-27,55527165.300000004,Beverages
Nebraska,2022-04-09,63642684.7,Beverages
Nebraska,2022-04-12,56644525.1,Beverages
Nebraska,2022-04-17,60373972.4,Beverages
Nebraska,2022-04-24,57413627.1,Beverages
Nebraska,2022-05-06,64149690.9,Beverages
Nebraska,2022-05-15,62192914.6,Beverages
Nebraska,2022-05-22,62018498.9,Beverages
Nebraska,2022-05-29,61734864.3,Beverages
Nebraska,2022-06-02,54027198.7,Beverages
Nebraska,2022-06-03,57269771.10000001,Beverages
Nebraska,2022-06-11,58864877.9,Beverages
Nebraska,2022-06-19,64947061.5,Beverages
Nebraska,2022-06-26,64803842.7,Beverages
Nebraska,2022-07-08,64972563.2,Beverages
Nebraska,2022-07-17,63405633.6,Beverages
Nebraska,2022-07-24,62820539.699999996,Beverages
Nebraska,2022-07-31,62361079.400000006,Beverages
Nebraska,2022-08-05,59652653.50000001,Beverages
Nebraska,2022-08-14,63717535.900000006,Beverages
Nebraska,2022-08-21,62001822.2,Beverages
Nebraska,2022-08-28,62691105.099999994,Beverages
Nebraska,2022-09-01,52843541.10000001,Beverages
Nebraska,2022-09-10,60631555.2,Beverages
Nebraska,2022-09-18,61544262.0,Beverages
Nebraska,2022-09-25,59888530.7,Beverages
Nebraska,2022-10-04,58445988.9,Beverages
Nebraska,2022-10-07,63630441.699999996,Beverages
Nebraska,2022-10-16,58606006.800000004,Beverages
Nebraska,2022-10-23,58055608.49999999,Beverages
Nebraska,2022-10-30,56993637.6,Beverages
Nebraska,2022-11-09,62012248.8,Beverages
Nebraska,2022-11-12,58180608.6,Beverages
Nebraska,2022-11-13,57836378.8,Beverages
Nebraska,2022-11-20,59455635.0,Beverages
Nebraska,2022-11-27,57463118.099999994,Beverages
Nebraska,2022-12-06,63555288.199999996,Beverages
Nebraska,2022-12-18,60849963.1,Beverages
Nebraska,2022-12-25,61161805.6,Beverages
Nebraska,2023-01-01,54783969.0,Beverages
Nebraska,2023-01-15,56199886.9,Beverages
Nebraska,2023-01-22,54665878.300000004,Beverages
Nebraska,2023-01-29,56352509.8,Beverages
Nebraska,2023-02-04,61436800.6,Beverages
Nebraska,2023-02-19,56849361.5,Beverages
Nebraska,2023-02-26,57354969.099999994,Beverages
Nebraska,2023-03-19,61751231.1,Beverages
Nebraska,2023-03-26,58216655.9,Beverages
Nebraska,2023-04-16,63190843.1,Beverages
Nebraska,2023-04-23,63119162.900000006,Beverages
Nebraska,2023-04-30,64836582.4,Beverages
Nebraska,2023-05-02,57387679.49999999,Beverages
Nebraska,2023-05-03,62690153.2,Beverages
Nebraska,2023-07-05,66219089.300000004,Beverages
Nebraska,2023-08-01,55025910.099999994,Beverages
Nebraska,2023-09-04,65159257.9,Beverages
Nebraska,2023-12-02,59413145.5,Beverages
Nebraska,2023-12-03,63087624.4,Beverages
Nevada,2019-01-12,51173890.3,Beverages
Nevada,2019-03-11,55645617.1,Beverages
Nevada,2019-06-10,59598259.4,Beverages
Nevada,2019-08-12,51787524.9,Beverages
Nevada,2019-10-11,56627803.699999996,Beverages
Nevada,2019-10-13,56865241.199999996,Beverages
Nevada,2019-10-20,55655904.8,Beverages
Nevada,2019-10-27,55435694.6,Beverages
Nevada,2019-11-17,55198522.2,Beverages
Nevada,2019-11-24,53734862.2,Beverages
Nevada,2019-12-15,52516063.9,Beverages
Nevada,2019-12-22,54479449.6,Beverages
Nevada,2019-12-29,51213463.6,Beverages
Nevada,2020-01-03,57088407.1,Beverages
Nevada,2020-01-11,57755196.8,Beverages
Nevada,2020-01-19,51146175.8,Beverages
Nevada,2020-01-26,52519403.0,Beverages
Nevada,2020-02-02,53906523.800000004,Beverages
Nevada,2020-02-08,66665727.0,Beverages
Nevada,2020-02-16,51464698.3,Beverages
Nevada,2020-02-23,51884020.699999996,Beverages
Nevada,2020-03-05,64109291.9,Beverages
Nevada,2020-03-15,66151205.8,Beverages
Nevada,2020-03-22,61176731.099999994,Beverages
Nevada,2020-03-29,53269142.9,Beverages
Nevada,2020-04-10,61749107.1,Beverages
Nevada,2020-04-19,57376305.4,Beverages
Nevada,2020-04-26,59408862.8,Beverages
Nevada,2020-05-01,54213053.1,Beverages
Nevada,2020-05-04,58613628.7,Beverages
Nevada,2020-05-07,68944054.7,Beverages
Nevada,2020-05-17,61020764.4,Beverages
Nevada,2020-05-24,60459075.599999994,Beverages
Nevada,2020-05-31,61455633.7,Beverages
Nevada,2020-06-09,68051244.60000001,Beverages
Nevada,2020-06-12,53808328.800000004,Beverages
Nevada,2020-06-14,63360793.4,Beverages
Nevada,2020-06-21,63040337.3,Beverages
Nevada,2020-06-28,64796346.7,Beverages
Nevada,2020-07-06,65003755.699999996,Beverages
Nevada,2020-07-19,66949515.3,Beverages
Nevada,2020-07-26,65194968.5,Beverages
Nevada,2020-08-03,60574984.5,Beverages
Nevada,2020-08-11,60594594.199999996,Beverages
Nevada,2020-08-16,68326380.5,Beverages
Nevada,2020-08-23,66356209.6,Beverages
Nevada,2020-08-30,66872972.800000004,Beverages
Nevada,2020-09-02,51924422.1,Beverages
Nevada,2020-09-08,67504942.9,Beverages
Nevada,2020-09-13,63647743.8,Beverages
Nevada,2020-09-20,62159596.699999996,Beverages
Nevada,2020-09-27,61668977.300000004,Beverages
Nevada,2020-10-05,63097297.8,Beverages
Nevada,2020-10-18,60246780.9,Beverages
Nevada,2020-10-25,58891008.7,Beverages
Nevada,2020-11-10,62092754.5,Beverages
Nevada,2020-11-15,58025126.1,Beverages
Nevada,2020-11-22,58341571.7,Beverages
Nevada,2020-11-29,53400289.1,Beverages
Nevada,2020-12-01,52250330.7,Beverages
Nevada,2020-12-04,55733782.2,Beverages
Nevada,2020-12-07,66813756.0,Beverages
Nevada,2020-12-13,55848431.099999994,Beverages
Nevada,2020-12-20,55959938.3,Beverages
Nevada,2020-12-27,53278906.8,Beverages
Nevada,2021-01-08,69338527.8,Beverages
Nevada,2021-01-17,55590849.800000004,Beverages
Nevada,2021-01-24,54377455.9,Beverages
Nevada,2021-01-31,54141628.5,Beverages
Nevada,2021-02-05,66299297.099999994,Beverages
Nevada,2021-02-14,57221257.800000004,Beverages
Nevada,2021-02-21,56002331.699999996,Beverages
Nevada,2021-02-28,57822289.9,Beverages
Nevada,2021-03-01,56399456.2,Beverages
Nevada,2021-03-10,97454405.89999999,Beverages
Nevada,2021-03-14,69168470.3,Beverages
Nevada,2021-03-21,64935937.099999994,Beverages
Nevada,2021-03-28,55694462.0,Beverages
Nevada,2021-04-04,62557191.0,Beverages
Nevada,2021-04-07,73900786.6,Beverages
Nevada,2021-04-18,61428868.9,Beverages
Nevada,2021-04-25,63278447.6,Beverages
Nevada,2021-05-09,72111711.4,Beverages
Nevada,2021-05-12,85728484.8,Beverages
Nevada,2021-05-16,66682846.0,Beverages
Nevada,2021-05-23,66098472.6,Beverages
Nevada,2021-05-30,68088692.10000001,Beverages
Nevada,2021-06-06,70028861.5,Beverages
Nevada,2021-06-13,67859294.6,Beverages
Nevada,2021-06-20,71300166.6,Beverages
Nevada,2021-06-27,70658002.5,Beverages
Nevada,2021-07-02,57507946.699999996,Beverages
Nevada,2021-07-03,63998928.099999994,Beverages
Nevada,2021-07-11,92345973.2,Beverages
Nevada,2021-07-18,73060443.6,Beverages
Nevada,2021-07-25,70156232.6,Beverages
Nevada,2021-08-08,72793873.4,Beverages
Nevada,2021-08-15,73839067.1,Beverages
Nevada,2021-08-22,71018290.9,Beverages
Nevada,2021-08-29,69929213.8,Beverages
Nevada,2021-09-05,68671167.4,Beverages
Nevada,2021-09-19,69517286.8,Beverages
Nevada,2021-09-26,68281704.8,Beverages
Nevada,2021-10-01,56092415.6,Beverages
Nevada,2021-10-10,94869755.99999999,Beverages
Nevada,2021-10-17,92490700.69999999,Beverages
Nevada,2021-10-24,92985095.5,Beverages
Nevada,2021-10-31,93071769.2,Beverages
Nevada,2021-11-04,62246843.199999996,Beverages
Nevada,2021-11-07,73101282.69999999,Beverages
Nevada,2021-11-14,92148150.8,Beverages
Nevada,2021-11-21,91842416.89999999,Beverages
Nevada,2021-11-28,84566190.8,Beverages
Nevada,2021-12-09,70009887.2,Beverages
Nevada,2021-12-12,87269916.7,Beverages
Nevada,2021-12-19,87815423.0,Beverages
Nevada,2021-12-26,85598096.29999998,Beverages
Nevada,2022-01-05,100373381.1,Beverages
Nevada,2022-01-16,87498305.5,Beverages
Nevada,2022-01-23,85908588.1,Beverages
Nevada,2022-01-30,84537713.6,Beverages
Nevada,2022-02-01,87627145.4,Beverages
Nevada,2022-02-10,100964519.2,Beverages
Nevada,2022-02-13,88624512.5,Beverages
Nevada,2022-02-20,86424096.0,Beverages
Nevada,2022-02-27,89601701.6,Beverages
Nevada,2022-03-04,100330710.7,Beverages
Nevada,2022-03-07,113337635.6,Beverages
Nevada,2022-03-13,91322775.8,Beverages
Nevada,2022-03-20,94353742.1,Beverages
Nevada,2022-03-27,95719422.4,Beverages
Nevada,2022-04-09,110622906.0,Beverages
Nevada,2022-04-12,91020178.5,Beverages
Nevada,2022-04-17,99486368.3,Beverages
Nevada,2022-04-24,97881484.5,Beverages
Nevada,2022-05-06,107451030.50000001,Beverages
Nevada,2022-05-15,102195107.8,Beverages
Nevada,2022-05-22,102231900.6,Beverages
Nevada,2022-05-29,104453181.79999998,Beverages
Nevada,2022-06-02,86356796.60000001,Beverages
Nevada,2022-06-03,92054045.9,Beverages
Nevada,2022-06-11,97736557.1,Beverages
Nevada,2022-06-19,107987658.5,Beverages
Nevada,2022-06-26,104905198.6,Beverages
Nevada,2022-07-08,109684427.7,Beverages
Nevada,2022-07-17,111229609.8,Beverages
Nevada,2022-07-24,107725766.69999999,Beverages
Nevada,2022-07-31,105182078.6,Beverages
Nevada,2022-08-05,102374029.79999998,Beverages
Nevada,2022-08-14,111445679.8,Beverages
Nevada,2022-08-21,107279199.0,Beverages
Nevada,2022-08-28,108306288.8,Beverages
Nevada,2022-09-01,86588436.60000001,Beverages
Nevada,2022-09-10,102194629.3,Beverages
Nevada,2022-09-18,102953859.39999999,Beverages
Nevada,2022-09-25,100958964.60000001,Beverages
Nevada,2022-10-04,100096904.39999999,Beverages
Nevada,2022-10-07,110690504.9,Beverages
Nevada,2022-10-16,100996829.79999998,Beverages
Nevada,2022-10-23,99022283.4,Beverages
Nevada,2022-10-30,95957194.7,Beverages
Nevada,2022-11-09,107655422.19999999,Beverages
Nevada,2022-11-12,93177556.10000001,Beverages
Nevada,2022-11-13,97492295.10000001,Beverages
Nevada,2022-11-20,96374655.8,Beverages
Nevada,2022-11-27,91839129.4,Beverages
Nevada,2022-12-06,108401002.19999999,Beverages
Nevada,2022-12-18,93810021.9,Beverages
Nevada,2022-12-25,94688707.10000001,Beverages
Nevada,2023-01-01,90694672.1,Beverages
Nevada,2023-01-15,91963890.5,Beverages
Nevada,2023-01-22,90952640.00000001,Beverages
Nevada,2023-01-29,90204646.5,Beverages
Nevada,2023-02-04,98266678.1,Beverages
Nevada,2023-02-19,94316072.6,Beverages
Nevada,2023-02-26,93720961.19999999,Beverages
Nevada,2023-03-19,103271404.3,Beverages
Nevada,2023-03-26,93906381.5,Beverages
Nevada,2023-04-16,101828069.80000001,Beverages
Nevada,2023-04-23,101025635.0,Beverages
Nevada,2023-04-30,107343566.20000002,Beverages
Nevada,2023-05-02,92129655.2,Beverages
Nevada,2023-05-03,100941906.0,Beverages
Nevada,2023-07-05,109269132.3,Beverages
Nevada,2023-08-01,90884399.10000001,Beverages
Nevada,2023-09-04,102562118.29999998,Beverages
Nevada,2023-12-02,96722301.8,Beverages
Nevada,2023-12-03,108721284.6,Beverages
New Hampshire,2019-01-12,30014723.099999998,Beverages
New Hampshire,2019-03-11,29026633.6,Beverages
New Hampshire,2019-06-10,30388827.3,Beverages
New Hampshire,2019-08-12,29272283.3,Beverages
New Hampshire,2019-10-11,29727549.8,Beverages
New Hampshire,2019-10-13,30666339.0,Beverages
New Hampshire,2019-10-20,29490225.1,Beverages
New Hampshire,2019-10-27,29239812.099999998,Beverages
New Hampshire,2019-11-17,29354791.8,Beverages
New Hampshire,2019-11-24,30142040.200000003,Beverages
New Hampshire,2019-12-15,30115313.599999998,Beverages
New Hampshire,2019-12-22,32255625.2,Beverages
New Hampshire,2019-12-29,30736142.0,Beverages
New Hampshire,2020-01-03,29922101.6,Beverages
New Hampshire,2020-01-11,31051551.900000002,Beverages
New Hampshire,2020-01-19,31135065.5,Beverages
New Hampshire,2020-01-26,27847796.599999998,Beverages
New Hampshire,2020-02-02,29896449.0,Beverages
New Hampshire,2020-02-08,39238217.0,Beverages
New Hampshire,2020-02-16,29302520.5,Beverages
New Hampshire,2020-02-23,30183516.2,Beverages
New Hampshire,2020-03-05,32853085.0,Beverages
New Hampshire,2020-03-15,35697444.5,Beverages
New Hampshire,2020-03-22,35486245.0,Beverages
New Hampshire,2020-03-29,30528128.3,Beverages
New Hampshire,2020-04-10,32924900.9,Beverages
New Hampshire,2020-04-19,32103743.099999998,Beverages
New Hampshire,2020-04-26,30844385.2,Beverages
New Hampshire,2020-05-01,30026948.7,Beverages
New Hampshire,2020-05-04,30876075.3,Beverages
New Hampshire,2020-05-07,41509380.3,Beverages
New Hampshire,2020-05-17,34103279.300000004,Beverages
New Hampshire,2020-05-24,37866614.699999996,Beverages
New Hampshire,2020-05-31,37102777.1,Beverages
New Hampshire,2020-06-09,34774831.7,Beverages
New Hampshire,2020-06-12,30924507.3,Beverages
New Hampshire,2020-06-14,37318375.699999996,Beverages
New Hampshire,2020-06-21,38284286.800000004,Beverages
New Hampshire,2020-06-28,38520872.2,Beverages
New Hampshire,2020-07-06,37226621.3,Beverages
New Hampshire,2020-07-19,38178047.5,Beverages
New Hampshire,2020-07-26,37873621.900000006,Beverages
New Hampshire,2020-08-03,32353977.299999997,Beverages
New Hampshire,2020-08-11,32060541.9,Beverages
New Hampshire,2020-08-16,37820711.5,Beverages
New Hampshire,2020-08-23,36552859.3,Beverages
New Hampshire,2020-08-30,35836628.9,Beverages
New Hampshire,2020-09-02,29766584.3,Beverages
New Hampshire,2020-09-08,38399974.9,Beverages
New Hampshire,2020-09-13,33724397.699999996,Beverages
New Hampshire,2020-09-20,33158475.099999998,Beverages
New Hampshire,2020-09-27,33508106.5,Beverages
New Hampshire,2020-10-05,34666000.3,Beverages
New Hampshire,2020-10-18,32058521.7,Beverages
New Hampshire,2020-10-25,31626287.5,Beverages
New Hampshire,2020-11-10,33001663.5,Beverages
New Hampshire,2020-11-15,32130985.400000002,Beverages
New Hampshire,2020-11-22,32459420.1,Beverages
New Hampshire,2020-11-29,32125005.1,Beverages
New Hampshire,2020-12-01,28974786.099999998,Beverages
New Hampshire,2020-12-04,31487080.7,Beverages
New Hampshire,2020-12-07,38339928.800000004,Beverages
New Hampshire,2020-12-13,31861669.700000003,Beverages
New Hampshire,2020-12-20,32669917.0,Beverages
New Hampshire,2020-12-27,33244408.3,Beverages
New Hampshire,2021-01-08,40501185.9,Beverages
New Hampshire,2021-01-17,32167009.6,Beverages
New Hampshire,2021-01-24,31240084.5,Beverages
New Hampshire,2021-01-31,31471486.1,Beverages
New Hampshire,2021-02-05,35119245.1,Beverages
New Hampshire,2021-02-14,31543624.5,Beverages
New Hampshire,2021-02-21,31847487.2,Beverages
New Hampshire,2021-02-28,32073494.8,Beverages
New Hampshire,2021-03-01,31933909.3,Beverages
New Hampshire,2021-03-10,50608159.800000004,Beverages
New Hampshire,2021-03-14,38286894.2,Beverages
New Hampshire,2021-03-21,38079479.6,Beverages
New Hampshire,2021-03-28,33192865.9,Beverages
New Hampshire,2021-04-04,33779494.1,Beverages
New Hampshire,2021-04-07,42298976.1,Beverages
New Hampshire,2021-04-18,33368291.6,Beverages
New Hampshire,2021-04-25,34360725.4,Beverages
New Hampshire,2021-05-09,38045854.199999996,Beverages
New Hampshire,2021-05-12,48428546.8,Beverages
New Hampshire,2021-05-16,36880946.800000004,Beverages
New Hampshire,2021-05-23,40747387.599999994,Beverages
New Hampshire,2021-05-30,40502697.300000004,Beverages
New Hampshire,2021-06-06,39191943.2,Beverages
New Hampshire,2021-06-13,40628716.3,Beverages
New Hampshire,2021-06-20,41412908.5,Beverages
New Hampshire,2021-06-27,40777134.4,Beverages
New Hampshire,2021-07-02,32211005.3,Beverages
New Hampshire,2021-07-03,34198378.1,Beverages
New Hampshire,2021-07-11,49261485.2,Beverages
New Hampshire,2021-07-18,38963245.1,Beverages
New Hampshire,2021-07-25,39836006.0,Beverages
New Hampshire,2021-08-08,40625628.4,Beverages
New Hampshire,2021-08-15,41839783.0,Beverages
New Hampshire,2021-08-22,39861527.099999994,Beverages
New Hampshire,2021-08-29,38398795.800000004,Beverages
New Hampshire,2021-09-05,36528984.199999996,Beverages
New Hampshire,2021-09-19,36264700.5,Beverages
New Hampshire,2021-09-26,36027614.199999996,Beverages
New Hampshire,2021-10-01,31496746.099999998,Beverages
New Hampshire,2021-10-10,51298673.3,Beverages
New Hampshire,2021-10-17,50137668.5,Beverages
New Hampshire,2021-10-24,49095898.300000004,Beverages
New Hampshire,2021-10-31,47991923.2,Beverages
New Hampshire,2021-11-04,33666212.5,Beverages
New Hampshire,2021-11-07,39438284.2,Beverages
New Hampshire,2021-11-14,50090021.49999999,Beverages
New Hampshire,2021-11-21,50209311.0,Beverages
New Hampshire,2021-11-28,47449320.5,Beverages
New Hampshire,2021-12-09,37586040.2,Beverages
New Hampshire,2021-12-12,49313002.699999996,Beverages
New Hampshire,2021-12-19,52082492.7,Beverages
New Hampshire,2021-12-26,50332518.2,Beverages
New Hampshire,2022-01-05,52010263.7,Beverages
New Hampshire,2022-01-16,50778007.599999994,Beverages
New Hampshire,2022-01-23,47083638.300000004,Beverages
New Hampshire,2022-01-30,49473196.5,Beverages
New Hampshire,2022-02-01,48781954.0,Beverages
New Hampshire,2022-02-10,53158297.099999994,Beverages
New Hampshire,2022-02-13,49266744.6,Beverages
New Hampshire,2022-02-20,48294873.300000004,Beverages
New Hampshire,2022-02-27,48623462.2,Beverages
New Hampshire,2022-03-04,51722980.3,Beverages
New Hampshire,2022-03-07,66414079.6,Beverages
New Hampshire,2022-03-13,50181120.1,Beverages
New Hampshire,2022-03-20,50241875.9,Beverages
New Hampshire,2022-03-27,50208271.7,Beverages
New Hampshire,2022-04-09,57734113.50000001,Beverages
New Hampshire,2022-04-12,49931624.50000001,Beverages
New Hampshire,2022-04-17,54171549.300000004,Beverages
New Hampshire,2022-04-24,50093974.7,Beverages
New Hampshire,2022-05-06,58539377.2,Beverages
New Hampshire,2022-05-15,56179143.599999994,Beverages
New Hampshire,2022-05-22,60562857.6,Beverages
New Hampshire,2022-05-29,59898216.9,Beverages
New Hampshire,2022-06-02,48683931.6,Beverages
New Hampshire,2022-06-03,49865291.4,Beverages
New Hampshire,2022-06-11,52322432.699999996,Beverages
New Hampshire,2022-06-19,60192375.79999999,Beverages
New Hampshire,2022-06-26,60473076.4,Beverages
New Hampshire,2022-07-08,62601372.5,Beverages
New Hampshire,2022-07-17,61159798.4,Beverages
New Hampshire,2022-07-24,61319366.5,Beverages
New Hampshire,2022-07-31,61426228.800000004,Beverages
New Hampshire,2022-08-05,55148842.8,Beverages
New Hampshire,2022-08-14,61682528.8,Beverages
New Hampshire,2022-08-21,60013247.0,Beverages
New Hampshire,2022-08-28,58858242.0,Beverages
New Hampshire,2022-09-01,48107985.6,Beverages
New Hampshire,2022-09-10,54403685.50000001,Beverages
New Hampshire,2022-09-18,54738524.6,Beverages
New Hampshire,2022-09-25,53724330.6,Beverages
New Hampshire,2022-10-04,51170028.3,Beverages
New Hampshire,2022-10-07,60496428.800000004,Beverages
New Hampshire,2022-10-16,53561159.7,Beverages
New Hampshire,2022-10-23,52365556.99999999,Beverages
New Hampshire,2022-10-30,51488264.099999994,Beverages
New Hampshire,2022-11-09,55077630.800000004,Beverages
New Hampshire,2022-11-12,52725450.400000006,Beverages
New Hampshire,2022-11-13,52772276.0,Beverages
New Hampshire,2022-11-20,52552324.199999996,Beverages
New Hampshire,2022-11-27,52622464.6,Beverages
New Hampshire,2022-12-06,61071033.699999996,Beverages
New Hampshire,2022-12-18,54150224.5,Beverages
New Hampshire,2022-12-25,57231235.9,Beverages
New Hampshire,2023-01-01,50635755.4,Beverages
New Hampshire,2023-01-15,51751830.9,Beverages
New Hampshire,2023-01-22,50802223.6,Beverages
New Hampshire,2023-01-29,51809478.4,Beverages
New Hampshire,2023-02-04,52166466.6,Beverages
New Hampshire,2023-02-19,51575358.300000004,Beverages
New Hampshire,2023-02-26,51669987.6,Beverages
New Hampshire,2023-03-19,57543103.2,Beverages
New Hampshire,2023-03-26,52159633.6,Beverages
New Hampshire,2023-04-16,55834718.1,Beverages
New Hampshire,2023-04-23,54460243.300000004,Beverages
New Hampshire,2023-04-30,55296067.4,Beverages
New Hampshire,2023-05-02,50355820.1,Beverages
New Hampshire,2023-05-03,53338540.300000004,Beverages
New Hampshire,2023-07-05,59336660.1,Beverages
New Hampshire,2023-08-01,50573659.5,Beverages
New Hampshire,2023-09-04,56189607.699999996,Beverages
New Hampshire,2023-12-02,53417135.99999999,Beverages
New Hampshire,2023-12-03,58632570.70000001,Beverages
New Mexico,2019-01-12,34731555.300000004,Beverages
New Mexico,2019-03-11,35945861.4,Beverages
New Mexico,2019-06-10,40091431.4,Beverages
New Mexico,2019-08-12,35952022.5,Beverages
New Mexico,2019-10-11,37278449.6,Beverages
New Mexico,2019-10-13,38656091.1,Beverages
New Mexico,2019-10-20,37190916.7,Beverages
New Mexico,2019-10-27,35596520.1,Beverages
New Mexico,2019-11-17,37154366.3,Beverages
New Mexico,2019-11-24,37217286.2,Beverages
New Mexico,2019-12-15,36401029.0,Beverages
New Mexico,2019-12-22,39343626.6,Beverages
New Mexico,2019-12-29,35439724.7,Beverages
New Mexico,2020-01-03,38713023.1,Beverages
New Mexico,2020-01-11,39125373.900000006,Beverages
New Mexico,2020-01-19,36269988.6,Beverages
New Mexico,2020-01-26,36273269.0,Beverages
